,id,holeid,from,to,Au,Pb,Fe,Mo,Cu,S,Zn,label,interval_length
1109,A04021,SOLVE064,1011,1021.0,0.104,1175.4,55680.0,3.0,9.8,590.0,27.6,proximal,10.0
1110,A04148,SOLVE064,1031,1041.0,0.097,906.6,60080.0,3.0,4.0,330.0,28.6,proximal,10.0
1111,A02519,SOLVE064,1621,1631.0,0.244,2099.8,27600.0,15.0,36.8,3188.0,67.0,proximal,10.0
1112,A03450,SOLVE064,1631,1641.0,0.144,1002.2,29140.0,3.0,3.4,808.0,20.0,proximal,10.0
1113,A03579,SOLVE064,1641,1651.0,0.134,384.8,28320.0,3.0,27.2,722.0,40.4,proximal,10.0
1114,A03289,SOLVE064,1651,1661.0,0.158,1212.6,30580.0,3.0,3.4,1598.0,30.0,proximal,10.0
1115,A04406,SOLVE064,1661,1671.0,0.084,880.0,27920.0,3.0,3.0,812.0,26.2,proximal,10.0
1117,A01972,SOLVE064,1681,1691.0,0.324,1256.2,32000.0,3.0,3.4,750.0,27.0,proximal,10.0
1118,A03728,SOLVE064,1701,1711.0,0.122,745.6,35660.0,3.8,3.0,1242.0,30.4,proximal,10.0
1119,A03180,SOLVE064,1711,1721.0,0.168,529.4,30420.0,3.0,3.0,282.0,27.0,proximal,10.0
1120,A03110,SOLVE064,1721,1731.0,0.176,590.0,32980.0,4.4,3.0,422.0,22.0,proximal,10.0
1121,A02630,SOLVE064,1731,1741.0,0.23,589.2,31360.0,3.0,3.4,418.0,23.6,proximal,10.0
1122,A04248,SOLVE064,1741,1751.0,0.092,562.8,33420.0,3.0,3.0,424.0,23.6,proximal,10.0
1123,A02868,SOLVE064,1751,1761.0,0.202,1052.4,29320.0,3.0,3.0,1636.0,24.2,proximal,10.0
1124,A03124,SOLVE064,1761,1771.0,0.174,1265.4,30880.0,3.0,3.0,1442.0,27.8,proximal,10.0
1125,A04250,SOLVE064,1771,1781.0,0.092,778.8,32500.0,3.0,3.0,1196.0,26.2,proximal,10.0
1126,A03879,SOLVE064,1781,1791.0,0.112,1044.8,31340.0,3.0,3.0,2718.0,29.6,proximal,10.0
1127,A02047,SOLVE064,1791,1801.0,0.312,1007.0,35620.0,3.0,3.0,1078.0,26.4,proximal,10.0
1128,A01901,SOLVE064,1801,1811.0,0.336,1040.8,37220.0,15.4,3.0,5060.0,32.8,proximal,10.0
1129,A04290,SOLVE064,1811,1821.0,0.09,726.4,34060.0,3.0,3.0,1290.0,27.6,proximal,10.0
1130,A02477,SOLVE064,1821,1831.0,0.25,795.8,33100.0,3.0,3.0,1664.0,28.0,proximal,10.0
1131,A03243,SOLVE064,1831,1841.0,0.162,380.6,26420.0,3.0,3.0,736.0,20.8,proximal,10.0
1134,A02079,SOLVE064,1861,1871.0,0.308,1176.0,46180.0,3.0,8.2,4188.0,33.0,proximal,10.0
1135,A04061,SOLVE064,1871,1881.0,0.102,546.4,42580.0,3.0,5.4,846.0,27.6,proximal,10.0
1136,A02762,SOLVE064,1881,1891.0,0.214,790.8,39000.0,3.0,5.8,6702.0,25.8,proximal,10.0
1137,A03587,SOLVE064,1891,1901.0,0.134,703.2,40640.0,3.0,6.8,926.0,30.4,proximal,10.0
1138,A03001,SOLVE064,1901,1911.0,0.186,1231.6,39860.0,3.0,7.2,1868.0,34.8,proximal,10.0
1139,A02608,SOLVE064,1911,1921.0,0.234,1259.6,39720.0,3.0,7.6,2686.0,30.8,proximal,10.0
1140,A03478,SOLVE064,1921,1931.0,0.142,883.4,37240.0,3.0,6.4,1560.0,29.6,distal,10.0
1141,A03043,SOLVE064,1931,1941.0,0.182,891.8,38580.0,3.0,5.4,1860.0,26.2,distal,10.0
1142,A03044,SOLVE064,1941,1951.0,0.182,1089.2,38600.0,3.0,5.8,2334.0,26.4,distal,10.0
1143,A04177,SOLVE064,1951,1961.0,0.096,510.2,37400.0,3.0,4.6,3012.0,24.8,distal,10.0
1144,A03882,SOLVE064,1961,1971.0,0.112,574.6,31940.0,3.0,8.6,4750.0,25.4,distal,10.0
1145,A05284,SOLVE064,1971,1981.0,0.052,194.6,28220.0,3.0,5.4,698.0,15.2,distal,10.0
1146,A04412,SOLVE064,1981,1991.0,0.084,268.8,28700.0,3.0,3.8,770.0,16.8,distal,10.0
1147,A04847,SOLVE064,1991,2001.0,0.066,143.0,27120.0,3.0,4.0,836.0,14.6,distal,10.0
1148,A05101,SOLVE064,2001,2011.0,0.058,117.4,27180.0,3.0,4.8,540.0,16.6,distal,10.0
1149,A04145,SOLVE064,2011,2021.0,0.098,250.8,29360.0,3.0,3.8,1702.0,14.8,distal,10.0
1150,A04558,SOLVE064,2021,2031.0,0.078,194.0,29080.0,3.0,4.4,414.0,16.6,distal,10.0
1151,A04519,SOLVE064,2031,2041.0,0.08,203.4,30140.0,3.0,4.6,540.0,15.2,distal,10.0
1152,A04977,SOLVE064,2041,2051.0,0.062,142.8,28420.0,3.0,4.2,280.0,16.2,distal,10.0
1153,A04794,SOLVE064,2051,2061.0,0.068,185.4,30960.0,3.0,4.2,600.0,18.4,distal,10.0
1154,A05432,SOLVE064,2061,2071.0,0.048,125.0,28920.0,3.0,6.2,346.0,16.2,distal,10.0
1155,A06346,SOLVE064,2071,2081.0,0.028,66.8,28000.0,3.0,3.6,494.0,14.4,distal,10.0
1156,A06250,SOLVE064,2081,2091.0,0.03,62.2,26140.0,3.0,3.0,662.0,13.0,distal,10.0
1157,A08039,SOLVE064,2091,2101.0,0.007,37.6,29720.0,3.0,4.6,558.0,14.6,distal,10.0
1158,A06587,SOLVE064,2101,2111.0,0.024,107.6,26820.0,3.0,3.4,550.0,12.8,distal,10.0
1159,A06711,SOLVE064,2111,2121.0,0.022,88.2,29220.0,3.0,5.2,562.0,13.6,distal,10.0
1160,A06836,SOLVE064,2121,2131.0,0.02,102.2,28600.0,3.0,4.2,514.0,16.6,distal,10.0
1161,A05653,SOLVE064,2131,2141.0,0.042,174.0,27240.0,3.0,3.4,510.0,12.8,distal,10.0
1164,A05185,SOLVE066,521,531.0,0.054,1860.6,38300.0,43.4,3.0,2446.0,43.0,proximal,10.0
1165,A05008,SOLVE066,531,541.0,0.06,802.4,45420.0,22.0,3.0,1438.0,35.8,proximal,10.0
1168,A05468,SOLVE066,561,571.0,0.046,986.6,53080.0,17.6,11.2,2232.0,49.6,proximal,10.0
1169,A05799,SOLVE066,571,581.0,0.038,1823.0,38880.0,35.8,4.6,4722.0,45.4,proximal,10.0
1170,A04246,SOLVE066,581,591.0,0.092,1143.4,51100.0,5.4,3.6,2446.0,44.4,proximal,10.0
1171,A05198,SOLVE066,591,601.0,0.054,969.0,47940.0,8.2,3.0,960.0,32.6,proximal,10.0
1172,A05080,SOLVE066,601,611.0,0.058,678.4,46560.0,23.0,40.0,11738.0,88.8,proximal,10.0
1173,A06264,SOLVE066,611,621.0,0.029,537.0,45400.0,16.4,3.0,3828.0,28.0,proximal,10.0
1174,A05713,SOLVE066,621,631.0,0.04,765.6,47100.0,38.8,3.0,550.0,25.6,proximal,10.0
1175,A05711,SOLVE066,631,641.0,0.04,1197.4,56000.0,77.8,3.0,5102.0,30.6,proximal,10.0
1176,A06407,SOLVE066,641,651.0,0.026,857.4,38460.0,20.6,3.0,1604.0,30.4,proximal,10.0
1177,A05623,SOLVE066,651,661.0,0.042,1270.6,38740.0,36.4,4.8,2954.0,38.4,proximal,10.0
1178,A06653,SOLVE066,661,671.0,0.022,668.6,47300.0,9.0,3.0,1254.0,39.8,proximal,10.0
1179,A06306,SOLVE066,671,681.0,0.028,583.0,44460.0,14.0,7.0,3300.0,42.4,proximal,10.0
1180,A05332,SOLVE066,681,691.0,0.05,672.4,43380.0,20.8,3.0,3272.0,32.2,proximal,10.0
1181,A06406,SOLVE066,691,701.0,0.026,471.0,42740.0,14.0,3.0,1690.0,30.4,proximal,10.0
1182,A05191,SOLVE066,701,711.0,0.054,867.2,45800.0,35.2,3.0,584.0,29.0,proximal,10.0
1183,A07232,SOLVE066,711,721.0,0.014,600.4,56140.0,79.0,3.0,458.0,38.6,proximal,10.0
1184,A05000,SOLVE067,291,301.0,0.06,719.8,54680.0,23.6,57.4,22158.0,103.6,proximal,10.0
1185,A04762,SOLVE067,301,311.0,0.068,1246.0,84220.0,22.8,21.4,6286.0,60.8,proximal,10.0
1186,A05462,SOLVE067,311,321.0,0.046,902.6,43620.0,57.4,16.4,1212.0,45.2,proximal,10.0
1187,A05465,SOLVE067,321,331.0,0.046,1411.0,64080.0,86.8,13.0,2302.0,29.6,proximal,10.0
1188,A05009,SOLVE067,331,341.0,0.06,983.4,56260.0,12.2,7.0,922.0,30.0,proximal,10.0
1189,A04497,SOLVE067,341,351.0,0.08,2824.0,56500.0,47.6,6.8,4400.0,72.8,proximal,10.0
1190,A05881,SOLVE067,351,361.0,0.036,730.2,55640.0,7.4,8.6,406.0,34.6,proximal,10.0
1191,A06263,SOLVE067,361,371.0,0.029,365.6,40060.0,3.0,12.2,234.0,30.2,proximal,10.0
1192,A06536,SOLVE067,371,381.0,0.024,816.2,54000.0,10.6,11.8,2050.0,36.2,proximal,10.0
1193,A04728,SOLVE067,381,391.0,0.07,1091.4,56660.0,7.4,13.4,728.0,44.4,proximal,10.0
1194,A04685,SOLVE067,391,401.0,0.072,595.0,57260.0,4.8,9.8,448.0,35.4,proximal,10.0
1195,A04634,SOLVE067,401,411.0,0.074,1905.4,37740.0,50.6,10.4,3570.0,63.0,proximal,10.0
1196,A05625,SOLVE067,411,421.0,0.042,319.8,29340.0,6.4,9.2,294.0,69.4,proximal,10.0
1197,A04798,SOLVE067,421,427.5,0.067692308,603.1538462,42246.15385,13.46153846,13.84615385,503.8461538,48.30769231,proximal,6.5
1198,A03721,SOLVE068,321,331.0,0.122,1366.6,47400.0,33.2,99.4,4714.0,239.8,proximal,10.0
1199,A03429,SOLVE068,331,341.0,0.146,2071.0,48360.0,26.6,39.6,5730.0,85.6,proximal,10.0
1200,A04674,SOLVE068,341,351.0,0.072,2484.4,58720.0,53.2,19.4,3798.0,72.4,proximal,10.0
1201,A04881,SOLVE068,351,361.0,0.064,1116.4,64540.0,11.8,45.4,3146.0,99.8,proximal,10.0
1202,A05511,SOLVE068,361,371.0,0.045,1734.0,59840.0,24.6,25.2,2918.0,63.8,proximal,10.0
1203,A06204,SOLVE068,371,381.0,0.03,1840.2,56760.0,4.4,12.6,970.0,31.6,proximal,10.0
1204,A06995,SOLVE068,381,391.0,0.017,470.6,56680.0,3.0,11.6,144.0,28.8,proximal,10.0
1205,A07830,SOLVE068,391,401.0,0.008,425.0,55940.0,5.6,13.0,1724.0,38.0,proximal,10.0
1206,A07323,SOLVE068,401,411.0,0.013,2043.2,53040.0,3.6,11.4,866.0,35.0,proximal,10.0
1207,A05540,SOLVE069,331,341.0,0.044,1273.8,42400.0,20.0,9.8,3134.0,26.2,proximal,10.0
1208,A06109,SOLVE069,341,351.0,0.032,1133.8,57060.0,28.2,8.6,1164.0,35.0,proximal,10.0
1209,A06414,SOLVE069,351,361.0,0.026,821.8,24660.0,19.8,10.6,1186.0,41.2,proximal,10.0
1210,A05949,SOLVE069,361,371.0,0.035,1264.0,28660.0,24.0,10.2,1338.0,29.2,proximal,10.0
1211,A06927,SOLVE069,371,381.0,0.018,967.4,52520.0,21.2,3.0,668.0,20.4,proximal,10.0
1213,A06613,SOLVE069,391,401.0,0.023,1031.6,61480.0,28.4,9.4,2360.0,49.8,proximal,10.0
1214,A06615,SOLVE069,401,411.0,0.023,967.8,60680.0,46.8,3.6,1202.0,28.8,proximal,10.0
1215,A07418,SOLVE069,411,421.0,0.012,604.0,60080.0,17.2,5.8,4704.0,165.2,proximal,10.0
1216,A06803,SOLVE069,421,431.0,0.02,582.4,42840.0,12.4,22.8,7918.0,63.0,proximal,10.0
1217,A07171,SOLVE069,431,441.0,0.015,786.4,47760.0,13.0,4.8,3066.0,52.4,proximal,10.0
1219,A06673,SOLVE069,451,461.0,0.022,1201.0,55400.0,15.0,3.4,4604.0,29.4,proximal,10.0
1220,A07011,SOLVE069,461,471.0,0.017,1509.2,57180.0,26.8,4.8,4314.0,28.0,proximal,10.0
1221,A04789,SOLVE069,471,481.0,0.068,2382.2,31980.0,126.0,7.4,8652.0,18.6,proximal,10.0
1222,A06435,SOLVE069,481,491.0,0.026,1934.0,51680.0,106.6,6.6,4928.0,29.6,proximal,10.0
1223,A06200,SOLVE071,261,271.0,0.03,353.0,39860.0,3.0,13.4,296.0,62.8,proximal,10.0
1224,A06913,SOLVE071,271,281.0,0.018,173.8,42220.0,3.0,13.4,180.0,48.6,proximal,10.0
1225,A06861,SOLVE071,281,291.0,0.019,368.6,50140.0,3.0,13.6,204.0,61.6,proximal,10.0
1226,A05620,SOLVE071,291,301.0,0.042,1165.2,58200.0,3.0,13.4,344.0,42.4,proximal,10.0
1227,A07318,SOLVE071,301,311.0,0.013,196.8,16560.0,3.0,7.6,112.0,37.0,proximal,10.0
1228,A06539,SOLVE071,311,321.0,0.024,150.2,18280.0,3.0,8.8,102.0,38.8,proximal,10.0
1229,A05890,SOLVE071,321,331.0,0.036,712.6,26380.0,3.0,8.8,468.0,36.0,proximal,10.0
1230,A04172,SOLVE071,341,351.0,0.096,353.8,53000.0,3.0,13.2,110.0,40.6,proximal,10.0
1231,A05140,SOLVE071,351,361.0,0.056,277.4,58720.0,3.0,11.0,80.0,28.8,proximal,10.0
1232,A04953,SOLVE071,361,371.0,0.062,224.0,46100.0,3.4,13.0,540.0,32.6,proximal,10.0
1233,A04287,SOLVE071,371,381.0,0.09,1295.0,45580.0,3.0,13.0,1454.0,47.6,proximal,10.0
1234,A05341,SOLVE071,381,391.0,0.05,1101.8,42840.0,3.0,10.0,314.0,39.6,proximal,10.0
1235,A07583,SOLVE072,391,401.0,0.01,361.4,3640.0,77.4,10.4,628.0,13.4,proximal,10.0
1237,A03655,SOLVE072,421,431.0,0.128,1289.8,41300.0,15.6,9.8,14994.0,29.6,proximal,10.0
1238,A07833,SOLVE072,431,441.0,0.008,471.2,13160.0,25.2,5.8,5302.0,21.2,proximal,10.0
1239,A08121,SOLVE072,441,451.0,0.006,11.2,2400.0,8.8,4.8,608.0,11.0,proximal,10.0
1240,A06317,SOLVE072,451,461.0,0.028,17.6,12240.0,9.0,17.4,6386.0,57.6,proximal,10.0
1241,A05546,SOLVE072,461,471.0,0.044,606.8,16400.0,57.8,7.4,6564.0,24.4,proximal,10.0
1243,A07724,SOLVE072,481,491.0,0.009,403.4,59340.0,13.0,4.8,2596.0,74.4,proximal,10.0
1244,A07170,SOLVE072,491,501.0,0.015,196.4,47180.0,12.6,4.8,342.0,56.8,proximal,10.0
1245,A06940,SOLVE072,501,511.0,0.018,868.0,61040.0,21.6,7.6,870.0,49.4,proximal,10.0
1246,A06228,SOLVE072,511,521.0,0.03,1736.2,48580.0,57.2,30.4,3850.0,111.2,proximal,10.0
1247,A06741,SOLVE072,521,531.0,0.021,435.4,63460.0,21.2,4.6,840.0,32.2,proximal,10.0
1248,A07180,SOLVE072,541,551.0,0.015,948.8,59280.0,26.2,20.2,7526.0,94.0,proximal,10.0
1249,A08470,SOLVE072,551,561.0,0.0025,818.6,24580.0,20.4,10.0,4350.0,28.8,proximal,10.0
1250,A06814,SOLVE072,571,581.0,0.02,1574.4,17780.0,67.2,9.4,4254.0,19.0,proximal,10.0
1251,A07989,SOLVE072,581,591.0,0.007,622.4,28380.0,49.2,8.0,1808.0,19.6,proximal,10.0
1252,A05920,SOLVE072,601,611.0,0.036,1744.6,53060.0,32.6,10.0,4756.0,34.8,proximal,10.0
1253,A06621,SOLVE072,611,621.0,0.023,1532.0,54840.0,55.0,8.6,1678.0,22.6,proximal,10.0
1254,A07996,SOLVE072,621,631.0,0.007,516.6,53280.0,22.6,5.0,478.0,24.8,proximal,10.0
1255,A05715,SOLVE073,271,281.0,0.04,1072.2,49680.0,20.8,11.4,2102.0,26.6,proximal,10.0
1256,A04776,SOLVE073,281,291.0,0.068,1539.0,57440.0,29.4,12.6,9884.0,29.2,proximal,10.0
1257,A03241,SOLVE073,291,301.0,0.162,3065.0,91720.0,12.0,19.6,18170.0,44.6,proximal,10.0
1258,A05085,SOLVE073,301,311.0,0.058,1207.4,49080.0,13.4,39.6,6694.0,86.8,proximal,10.0
1259,A05628,SOLVE073,311,321.0,0.042,1155.8,46360.0,32.6,15.0,7192.0,26.0,proximal,10.0
1260,A04731,SOLVE073,321,331.0,0.07,1058.2,48540.0,26.2,12.2,2828.0,24.8,proximal,10.0
1261,A05027,SOLVE073,331,341.0,0.06,1144.0,60340.0,20.6,16.4,3354.0,30.4,proximal,10.0
1262,A05901,SOLVE073,341,351.0,0.036,823.0,47620.0,22.6,12.8,1210.0,36.8,proximal,10.0
1263,A06226,SOLVE073,351,361.0,0.03,384.2,43320.0,3.0,10.0,172.0,35.2,proximal,10.0
1264,A06366,SOLVE073,361,371.0,0.027,393.8,48600.0,3.4,12.4,132.0,34.6,proximal,10.0
1265,A05347,SOLVE073,371,381.0,0.05,2726.0,35480.0,7.4,11.2,1328.0,34.6,proximal,10.0
1266,A05175,SOLVE074,481,491.0,0.054,3204.0,35120.0,51.0,6.4,14604.0,29.6,proximal,10.0
1267,A06084,SOLVE074,491,501.0,0.032,1541.4,63520.0,98.6,4.6,29640.0,39.2,proximal,10.0
1268,A06780,SOLVE074,501,511.0,0.02,1113.2,71180.0,23.8,4.0,22140.0,39.6,proximal,10.0
1269,A06854,SOLVE074,511,521.0,0.019,845.0,39280.0,62.4,4.2,2448.0,39.4,proximal,10.0
1270,A06910,SOLVE074,521,531.0,0.018,637.0,57840.0,27.2,4.0,942.0,31.8,proximal,10.0
1271,A06647,SOLVE074,531,541.0,0.022,816.8,31920.0,22.0,4.4,7188.0,26.2,proximal,10.0
1272,A05399,SOLVE074,541,551.0,0.048,1754.8,46280.0,27.4,3.0,3672.0,27.8,proximal,10.0
1273,A06104,SOLVE074,551,561.0,0.032,735.8,53640.0,17.2,3.0,4990.0,28.0,proximal,10.0
1274,A05993,SOLVE074,561,571.0,0.034,1092.8,32520.0,10.6,3.0,9152.0,23.4,proximal,10.0
1276,A06112,SOLVE074,581,591.0,0.032,710.8,56960.0,15.4,3.0,9328.0,31.4,proximal,10.0
1277,A04951,SOLVE074,591,601.0,0.062,1623.8,32740.0,94.2,4.4,2316.0,24.2,proximal,10.0
1278,A07592,SOLVE074,601,611.0,0.01,212.6,43080.0,3.0,3.0,740.0,20.2,proximal,10.0
1279,A07087,SOLVE074,611,621.0,0.016,550.0,47860.0,7.6,5.6,846.0,32.0,proximal,10.0
1280,A06319,SOLVE074,621,631.0,0.028,2719.0,50320.0,34.4,3.0,4242.0,32.6,proximal,10.0
1281,A07092,SOLVE074,631,641.0,0.016,619.4,48300.0,12.0,3.0,1948.0,45.4,proximal,10.0
1282,A07572,SOLVE074,641,649.6,0.010697674,116.0465116,28830.23256,6.23255814,3.0,7208.139535,67.62790698,proximal,8.600000000000023
1283,A04958,SOLVE076,281,291.0,0.062,2096.0,59180.0,17.4,14.0,2730.0,31.0,proximal,10.0
1284,A04903,SOLVE076,291,301.0,0.064,2160.0,63640.0,22.6,14.2,2544.0,31.6,proximal,10.0
1285,A06225,SOLVE076,301,311.0,0.03,1132.0,45180.0,43.2,13.6,1686.0,38.4,proximal,10.0
1286,A05146,SOLVE076,311,321.0,0.056,1452.0,41500.0,21.8,10.4,2932.0,23.2,proximal,10.0
1287,A03619,SOLVE076,321,331.0,0.132,1302.0,58980.0,15.4,18.4,14872.0,32.0,proximal,10.0
1288,A05090,SOLVE076,331,341.0,0.058,471.2,33980.0,9.2,10.2,4462.0,34.0,proximal,10.0
1289,A04693,SOLVE076,341,351.0,0.072,876.2,61640.0,15.0,11.8,3562.0,38.6,proximal,10.0
1290,A04790,SOLVE076,351,361.0,0.068,1274.2,66200.0,19.6,16.0,6346.0,38.6,proximal,10.0
1291,A03809,SOLVE076,361,371.0,0.116,1855.6,68320.0,42.6,13.6,2364.0,36.4,proximal,10.0
1292,A05276,SOLVE076,371,381.0,0.052,781.6,60540.0,7.0,10.8,522.0,43.8,proximal,10.0
1293,A05033,SOLVE076,381,391.0,0.06,1491.0,71260.0,9.2,18.4,1368.0,45.6,proximal,10.0
1294,A04296,SOLVE076,391,400.2,0.089130435,2025.869565,62808.69565,16.26086957,19.08695652,3436.956522,44.0,proximal,9.199999999999989
1295,A08136,SOLVE077,351,361.0,0.006,455.0,44560.0,3.0,14.2,22246.0,35.4,proximal,10.0
1296,A06875,SOLVE077,361,371.0,0.019,342.0,19680.0,3.0,13.8,10976.0,29.2,proximal,10.0
1297,A08448,SOLVE077,371,381.0,0.0025,181.4,7200.0,3.0,11.0,1854.0,22.6,proximal,10.0
1298,A06876,SOLVE077,381,391.0,0.019,679.0,23540.0,4.4,10.8,8408.0,51.8,proximal,10.0
1299,A05208,SOLVE077,391,401.0,0.054,1378.0,39100.0,13.4,7.0,18780.0,39.0,proximal,10.0
1300,A04735,SOLVE077,401,411.0,0.07,1264.8,38180.0,28.4,3.0,5960.0,26.4,proximal,10.0
1301,A06022,SOLVE077,411,421.0,0.034,465.8,17340.0,13.2,3.8,2274.0,20.4,proximal,10.0
1302,A06437,SOLVE077,421,431.0,0.026,696.8,20080.0,11.0,10.0,1962.0,30.4,proximal,10.0
1303,A05911,SOLVE077,431,441.0,0.036,1104.8,22580.0,12.6,3.0,1832.0,30.0,proximal,10.0
1304,A06439,SOLVE077,441,451.0,0.026,669.2,18460.0,43.6,5.8,2092.0,58.2,proximal,10.0
1305,A06235,SOLVE077,451,461.0,0.03,618.4,29480.0,12.0,3.0,1494.0,51.6,proximal,10.0
1306,A05210,SOLVE077,461,471.0,0.054,2736.0,41520.0,19.0,3.0,2484.0,34.2,proximal,10.0
1307,A06444,SOLVE077,471,481.0,0.026,493.8,53100.0,7.2,3.0,534.0,27.6,proximal,10.0
1308,A06816,SOLVE077,481,491.0,0.02,217.8,50060.0,4.8,3.4,15030.0,58.6,proximal,10.0
1309,A06658,SOLVE078,381,391.0,0.022,822.4,42120.0,7.4,7.8,2762.0,28.0,proximal,10.0
1310,A06312,SOLVE078,391,401.0,0.028,406.0,42900.0,5.0,7.2,7152.0,39.0,proximal,10.0
1311,A05895,SOLVE078,401,411.0,0.036,1178.4,63280.0,10.6,10.8,33600.0,45.4,proximal,10.0
1313,A06661,SOLVE078,421,431.0,0.022,269.6,64780.0,7.6,14.0,26572.0,40.0,proximal,10.0
1314,A06117,SOLVE078,431,441.0,0.032,1713.8,53460.0,9.6,10.8,9264.0,30.0,proximal,10.0
1315,A06931,SOLVE078,441,451.0,0.018,633.0,53040.0,3.8,14.2,38340.0,30.0,proximal,10.0
1316,A07420,SOLVE078,451,461.0,0.012,780.6,21380.0,6.0,9.2,5476.0,24.6,proximal,10.0
1317,A06937,SOLVE078,461,471.0,0.018,1789.4,22460.0,9.2,8.4,7828.0,27.6,proximal,10.0
1318,A06498,SOLVE078,471,481.0,0.025,2258.8,22420.0,9.6,7.2,4412.0,28.8,proximal,10.0
1319,A05413,SOLVE078,481,491.0,0.048,1204.4,20920.0,12.4,46.6,7670.0,53.6,proximal,10.0
1320,A03063,SOLVE078,491,501.0,0.18,1477.4,27980.0,23.8,17.8,11024.0,40.2,proximal,10.0
1321,A06166,SOLVE078,501,511.0,0.031,1544.0,41440.0,13.6,14.2,3932.0,49.0,proximal,10.0
1322,A05734,SOLVE078,511,521.0,0.04,1409.8,68060.0,6.4,28.8,6848.0,133.8,proximal,10.0
1323,A07019,SOLVE078,521,531.0,0.017,909.8,48320.0,26.0,12.2,7540.0,99.6,proximal,10.0
1324,A06617,SOLVE078,531,541.0,0.023,348.0,44320.0,5.8,19.8,1534.0,49.0,proximal,10.0
1325,A08478,SOLVE078,541,551.0,0.0025,44.6,35680.0,43.8,6.8,3922.0,66.0,proximal,10.0
1326,A08481,SOLVE078,551,561.0,0.0025,292.4,38720.0,3.6,4.2,216.0,26.6,proximal,10.0
1327,A06917,SOLVE079,321,331.0,0.018,1134.6,26940.0,44.4,6.2,1114.0,26.6,proximal,10.0
1328,A06491,SOLVE079,331,341.0,0.025,1071.0,43080.0,18.0,14.6,850.0,29.4,proximal,10.0
1330,A05471,SOLVE079,351,361.0,0.046,1425.4,44760.0,27.2,58.4,4480.0,34.2,proximal,10.0
1331,A05806,SOLVE079,361,371.0,0.038,1226.6,39520.0,26.4,10.6,2696.0,36.4,proximal,10.0
1332,A05809,SOLVE079,371,381.0,0.038,1329.0,39660.0,32.6,5.2,2400.0,29.2,proximal,10.0
1333,A05813,SOLVE079,381,391.0,0.038,1402.0,52120.0,80.6,4.0,1608.0,24.2,proximal,10.0
1334,A05544,SOLVE079,391,401.0,0.044,1270.8,51040.0,127.8,5.2,2870.0,25.0,proximal,10.0
1335,A05087,SOLVE079,401,411.0,0.058,1414.0,38120.0,84.2,3.4,1468.0,22.4,proximal,10.0
1336,A04730,SOLVE079,411,421.0,0.07,1266.0,51440.0,129.4,13.6,9396.0,35.0,proximal,10.0
1337,A05479,SOLVE079,421,431.0,0.046,1017.2,50360.0,15.2,3.4,810.0,30.6,proximal,10.0
1338,A06664,SOLVE079,431,441.0,0.022,652.6,45080.0,15.0,3.8,1362.0,40.0,proximal,10.0
1339,A04374,SOLVE079,441,451.0,0.086,1150.8,52180.0,24.0,5.8,1448.0,45.6,proximal,10.0
1340,A06014,SOLVE079,451,461.0,0.034,1047.6,46080.0,18.2,3.4,1496.0,52.6,proximal,10.0
1341,A05902,SOLVE079,461,471.0,0.036,839.0,46740.0,32.0,3.8,2410.0,48.8,proximal,10.0
1343,A05731,SOLVE079,481,491.0,0.04,982.2,50800.0,21.0,3.8,1506.0,45.8,proximal,10.0
1344,A05826,SOLVE079,491,501.0,0.038,960.0,55080.0,21.4,3.0,624.0,40.4,proximal,10.0
1345,A05908,SOLVE079,501,511.0,0.036,697.8,46420.0,13.6,3.0,2526.0,48.0,proximal,10.0
1346,A04966,SOLVE079,511,521.0,0.062,1437.0,45480.0,40.0,11.4,2648.0,39.6,proximal,10.0
1347,A05209,SOLVE079,521,531.0,0.054,769.4,53980.0,8.6,11.6,1376.0,33.6,proximal,10.0
1348,A04967,SOLVE079,531,541.0,0.062,823.0,57980.0,22.8,10.4,778.0,33.0,proximal,10.0
1349,A04970,SOLVE079,541,551.0,0.062,1052.6,63680.0,20.4,12.0,1578.0,44.0,proximal,10.0
1350,A05559,SOLVE079,551,561.0,0.044,616.0,56600.0,9.6,7.8,628.0,37.4,proximal,10.0
1351,A04645,SOLVE079,561,571.0,0.074,1026.4,70420.0,63.4,11.2,12204.0,62.0,proximal,10.0
1352,A04383,SOLVE080,141,151.0,0.085,261.4,34240.0,1.2,11.8,12360.0,43.4,distal,10.0
1353,A06973,SOLVE080,151,161.0,0.018,99.0,46220.0,1.0,8.0,660.0,50.0,distal,10.0
1354,A06508,SOLVE080,161,171.0,0.025,149.2,48600.0,11.2,4.6,220.0,47.6,distal,10.0
1355,A04063,SOLVE080,171,181.0,0.102,331.8,60880.0,1.4,6.2,200.0,62.4,distal,10.0
1356,A05498,SOLVE080,181,191.0,0.046,178.6,40520.0,1.0,4.4,120.0,53.0,distal,10.0
1357,A04294,SOLVE080,191,201.0,0.09,188.6,63700.0,2.2,4.0,120.0,35.6,distal,10.0
1358,A07467,SOLVE080,201,211.0,0.012,58.0,75180.0,1.0,3.0,70.0,41.8,distal,10.0
1359,A07038,SOLVE080,211,221.0,0.017,250.8,68240.0,3.0,5.2,210.0,33.4,distal,10.0
1360,A08227,SOLVE080,221,231.0,0.006,219.2,53560.0,2.0,7.8,7100.0,24.8,distal,10.0
1361,A06505,SOLVE080,231,241.0,0.025,477.8,60980.0,2.2,6.4,1840.0,34.8,distal,10.0
