Unique_ID,holeid,from,to,As,Au,Pb,Fe,Mo,Cu,S,Zn,Class
A05895,SOLVE078,401,411,150.2,0.036,1178.4,63280,10.6,10.8,33600,45.4,A
A05719,SOLVE078,411,421,88.2,0.04,1674,125420,16,14.2,33036,42,A
A06661,SOLVE078,421,431,119.6,0.022,269.6,64780,7.6,14,26572,40,A
A06117,SOLVE078,431,441,8.6,0.032,1713.8,53460,9.6,10.8,9264,30,A
A06931,SOLVE078,441,451,59.4,0.018,633,53040,3.8,14.2,38340,30,A
A07420,SOLVE078,451,461,5.6,0.012,780.6,21380,6,9.2,5476,24.6,A
A06937,SOLVE078,461,471,5.4,0.018,1789.4,22460,9.2,8.4,7828,27.6,A
A06498,SOLVE078,471,481,7,0.025,2258.8,22420,9.6,7.2,4412,28.8,A
A05413,SOLVE078,481,491,13.6,0.048,1204.4,20920,12.4,46.6,7670,53.6,A
A03063,SOLVE078,491,501,39.8,0.18,1477.4,27980,23.8,17.8,11024,40.2,A
A06166,SOLVE078,501,511,10.8,0.031,1544,41440,13.6,14.2,3932,49,A
A05734,SOLVE078,511,521,16.6,0.04,1409.8,68060,6.4,28.8,6848,133.8,A
A07019,SOLVE078,521,531,15.6,0.017,909.8,48320,26,12.2,7540,99.6,A
A06617,SOLVE078,531,541,11.8,0.023,348,44320,5.8,19.8,1534,49,A
A08478,SOLVE078,541,551,9,<0.005,44.6,35680,43.8,6.8,3922,66,A
A08481,SOLVE078,551,561,6.4,<0.005,292.4,38720,3.6,4.2,216,26.6,A
A06917,SOLVE079,321,331,2.8,0.018,1134.6,26940,44.4,6.2,1114,26.6,A
A06491,SOLVE079,331,341,2.4,0.025,1071,43080,18,14.6,850,29.4,A
A04105,SOLVE079,341,351,19,0.1,1840,61740,53.8,392.4,8014,592.6,A
A05471,SOLVE079,351,361,5.4,0.046,1425.4,44760,27.2,58.4,4480,34.2,A
A05806,SOLVE079,361,371,6.6,0.038,1226.6,39520,26.4,10.6,2696,36.4,A
A05809,SOLVE079,371,381,4,0.038,1329,39660,32.6,5.2,2400,29.2,A
A05813,SOLVE079,381,391,5.2,0.038,1402,52120,80.6,4,1608,24.2,A
A05544,SOLVE079,391,401,3.6,0.044,1270.8,51040,127.8,5.2,2870,25,A
A05087,SOLVE079,401,411,1.8,0.058,1414,38120,84.2,3.4,1468,22.4,A
A04730,SOLVE079,411,421,10,0.07,1266,51440,129.4,13.6,9396,35,A
A05479,SOLVE079,421,431,2.2,0.046,1017.2,50360,15.2,3.4,810,30.6,A
A06664,SOLVE079,431,441,2.4,0.022,652.6,45080,15,3.8,1362,40,A
A04374,SOLVE079,441,451,3.4,0.086,1150.8,52180,24,5.8,1448,45.6,A
A06014,SOLVE079,451,461,3,0.034,1047.6,46080,18.2,3.4,1496,52.6,A
A05902,SOLVE079,461,471,4,0.036,839,46740,32,3.8,2410,48.8,A
A05147,SOLVE079,471,481,3.2,0.056,3804.4,53420,34.6,3.6,8194,65.4,A
A05731,SOLVE079,481,491,2.2,0.04,982.2,50800,21,3.8,1506,45.8,A
A05826,SOLVE079,491,501,2.4,0.038,960,55080,21.4,3,624,40.4,A
A05908,SOLVE079,501,511,3.4,0.036,697.8,46420,13.6,3,2526,48,A
A04966,SOLVE079,511,521,5.6,0.062,1437,45480,40,11.4,2648,39.6,A
A05209,SOLVE079,521,531,5.2,0.054,769.4,53980,8.6,11.6,1376,33.6,A
A04967,SOLVE079,531,541,5.6,0.062,823,57980,22.8,10.4,778,33,A
A04970,SOLVE079,541,551,7.2,0.062,1052.6,63680,20.4,12,1578,44,A
A05559,SOLVE079,551,561,4.6,0.044,616,56600,9.6,7.8,628,37.4,A
A04645,SOLVE079,561,571,12.2,0.074,1026.4,70420,63.4,11.2,12204,62,A
A04383,SOLVE080,141,151,24,0.085,261.4,34240,1.2,11.8,12360,43.4,B
A06973,SOLVE080,151,161,9.4,0.018,99,46220,1,8,660,50,B
A06508,SOLVE080,161,171,7.6,0.025,149.2,48600,11.2,4.6,220,47.6,B
A04063,SOLVE080,171,181,3.4,0.102,331.8,60880,1.4,6.2,200,62.4,B
A05498,SOLVE080,181,191,5.6,0.046,178.6,40520,1,4.4,120,53,B
A04294,SOLVE080,191,201,5.6,0.09,188.6,63700,2.2,4,120,35.6,B
A07467,SOLVE080,201,211,8,0.012,58,75180,1,3,70,41.8,B
A07038,SOLVE080,211,221,5.4,0.017,250.8,68240,3,5.2,210,33.4,B
A08227,SOLVE080,221,231,4.2,0.006,219.2,53560,2,7.8,7100,24.8,B
A06505,SOLVE080,231,241,5.4,0.025,477.8,60980,2.2,6.4,1840,34.8,B
A08223,SOLVE080,241,251,6,0.006,82.2,29300,2,8.4,3640,44.2,B
A07362,SOLVE080,251,261,9.6,0.013,195.8,52100,1.8,7.4,2860,49.6,B
A05937,SOLVE080,261,271,10.8,0.036,80.4,56640,1,4.8,880,36.6,B
A06069,SOLVE080,271,281,31.4,0.033,279.2,72840,68.2,268,60780,232.2,B
A06248,SOLVE080,281,291,15,0.03,1610.6,33680,11.2,6.8,9280,77,B
A06625,SOLVE080,291,301,9.8,0.023,1594.4,38500,10.4,5.4,2760,42.2,B
A06891,SOLVE080,301,311,6.4,0.019,156,45440,1.2,6.6,190,40,B
A06458,SOLVE080,311,321,6.6,0.026,493.6,49780,17.8,7.4,790,28.2,B
A07893,SOLVE080,321,331,7.4,0.008,199,47420,2.6,5.4,220,34.4,B
A06826,SOLVE080,331,341,5.6,0.02,1055,48920,9.2,7.6,1520,31.6,B
A07356,SOLVE080,341,351,7.6,0.013,679.4,48720,22.6,5.2,1240,31.6,B
A07456,SOLVE080,351,361,7.4,0.012,589.8,68940,8.6,6.4,820,41.8,B
A06380,SOLVE080,361,371,7.8,0.027,811.2,54820,25.2,5.6,5380,66,B
A05932,SOLVE080,371,381,18.4,0.036,970.8,50540,15.4,4.4,9340,58.2,B
A04557,SOLVE080,381,391,7.8,0.078,1622,48600,17.2,5.6,4480,59.2,B
A07352,SOLVE080,391,401,3.4,0.013,516,53500,10.4,5.4,1360,36.8,B
A08538,SOLVE080,401,411,7,<0.005,433.4,45440,2.6,3.8,5540,50.8,B
A08191,SOLVE080,411,421,6.6,0.006,321.4,59640,3.8,5.8,28440,57.6,B
A06885,SOLVE080,421,431,5,0.019,819.8,36960,107,4.4,12680,65.4,B
A05097,SOLVE080,431,441,4.8,0.058,1724,36280,114.2,8.8,7760,53.4,B
A05928,SOLVE080,441,451,4.4,0.036,529.8,56340,13.4,5.4,480,31.8,B
A07106,SOLVE080,451,461,2.2,0.016,505.4,61420,9.4,4,500,34.4,B
A06571,SOLVE080,461,471,4,0.024,780.6,59900,22.4,4.8,3410,29.2,A
A07105,SOLVE080,471,481,5.6,0.016,294,54980,11.4,4.4,6400,31,A
A07531,SOLVE080,481,491,5.4,0.011,463.2,,11,3.8,2460,33.6,A
A07748,SOLVE080,491,501,5.8,0.009,223.2,59040,8.2,3.2,2520,65.4,A
A06335,SOLVE080,501,511,11.8,0.028,601.8,51620,19.8,1.8,2060,55.6,A
A06063,SOLVE080,511,521,6,0.033,723.8,56540,11.2,47.4,1120,72.2,A
A07190,SOLVE080,521,531,3.6,0.015,645.4,42240,27,2,1460,57.2,A
A07993,SOLVE080,531,541,4.4,0.007,567.4,51980,16.4,2.6,2440,47,A
A07740,SOLVE080,541,551,4.2,0.009,173.6,49180,4,1.8,1940,61.4,A
A05441,SOLVE080,551,561,57.4,0.047,585.4,55600,9,16.2,13600,93.8,A
A06951,SOLVE080,561,571,8.2,0.018,694.6,42860,15.6,2,1560,31,A
A07261,SOLVE080,571,581,7.2,0.014,825,48200,12.2,4.8,2960,35.4,A
A07179,SOLVE080,581,591,7.2,0.015,967.6,42740,3.2,3.6,3040,38.6,A
A07603,SOLVE080,591,601,4.8,0.01,486.8,50200,23.6,3.6,2820,34.2,A
A07009,SOLVE080,601,611,3.6,0.017,522.2,62340,12.8,2.4,400,31.2,A
A08441,SOLVE080,611,621,8.4,<0.005,307.8,53040,10.4,1.8,260,27.4,A
A07005,SOLVE080,621,631,4.2,0.017,740,57960,7,1.6,700,30.8,A
A06423,SOLVE080,631,641,3.4,0.026,1200.8,49760,5.6,1.8,1560,32.2,A
A06009,SOLVE080,641,651,2.8,0.034,1037,50460,5.4,1,1040,29.6,A
A06218,SOLVE080,651,661,4.2,0.03,938,55400,14,2.4,1260,31.8,A
A06266,SOLVE080,661,671,3.8,0.029,856,56900,29.4,2.2,580,28.4,A
A06001,SOLVE080,671,681,5.2,0.034,632.2,58340,45.4,3.4,860,37.2,A
A04982,SOLVE080,681,691,6.2,0.061,659.2,41440,100.4,3.2,910,37,A
A04369,SOLVE080,691,701,6.4,0.086,872.2,36200,318.6,4.4,2620,36,A
A03086,SOLVE080,701,711,10,0.178,1598,36040,102.6,4.2,1780,29.4,A
A04882,SOLVE080,711,721,7.4,0.064,935.6,34540,53.2,4.2,860,26.8,A
A03805,SOLVE080,721,731,12.8,0.116,646.2,51960,19.2,8,1920,31.2,A
A05527,SOLVE080,731,741,13.2,0.044,887.4,52780,26.2,2.8,460,24.6,A
A03722,SOLVE080,741,751,7.2,0.122,1459.8,33100,33.6,3.8,1320,27.6,A
A04702,SOLVE080,1391,1401,2.8,0.071,689.2,14740,26.4,5,2440,20.4,A
A04579,SOLVE080,1401,1411,10.8,0.076,1458.6,21640,27.8,6.6,9380,30,A
A06086,SOLVE080,1411,1421,7.4,0.032,760,38420,25.4,4.4,15940,31.6,A
A05321,SOLVE080,1421,1431,12,0.05,651,36780,11.8,4.2,15720,25.2,A
A07953,SOLVE080,1431,1441,10.8,0.007,109,45820,4,5.2,35480,23.4,A
A06162,SOLVE080,1441,1451,17.4,0.031,91.2,42300,1,5,32980,32.2,A
A06400,SOLVE080,1451,1461,24.2,0.026,145.2,31780,1.2,5.4,18640,28.6,A
A07067,SOLVE080,1461,1471,6.8,0.016,285,38900,1.6,5.8,21440,36,A
A07499,SOLVE080,1471,1481,8.8,0.011,225.2,40840,1.4,5.2,26140,28.4,A
A06654,SOLVE080,1481,1491,7.2,0.022,51.6,25040,1,6.4,17640,29.6,A
A08116,SOLVE080,1491,1501,11,0.006,31,25640,1.6,9.4,16960,28.8,A
A08120,SOLVE080,1501,1511,9.4,0.006,163.8,31360,1,6.4,21180,37.8,A
A08382,SOLVE080,1511,1521,18.8,<0.005,227,36800,2.4,5.8,25760,28.4,A
A04174,SOLVE080,1521,1531,33,0.096,156.4,31660,1.2,5.6,20180,31.6,A
A07588,SOLVE080,1531,1541,15.2,0.01,79.2,31040,1,5.8,6580,33.6,A
A07843,SOLVE080,1541,1551,19.2,0.008,121.2,31120,1,5,9980,36.8,A
A06011,SOLVE080,1551,1561,26,0.034,133.6,21840,1,13.2,7300,45.2,A
A07004,SOLVE080,1561,1571,14,0.017,64.4,29040,1,5,5820,31.2,A
A07974,SOLVE080,1571,1581,8.6,0.007,25.6,25180,1,6.4,3640,56.2,A
A08141,SOLVE080,1581,1591,5,0.006,17.4,12380,1,8,800,55.8,A
A08147,SOLVE080,1591,1601,7,0.006,19.2,19160,1,6.4,1260,47,A
A07012,SOLVE080,1601,1611,10.8,0.017,11,41160,1,4.8,9600,40.6,A
A03789,SOLVE080,1611,1621,13.4,0.118,13.4,44240,1,5.4,14900,36,A
A04917,SOLVE080,1621,1631,8.2,0.063,140.2,31960,1,5.8,2060,44.8,A
A08472,SOLVE080,1631,1641,9.4,<0.005,61.8,40140,1,5,1840,41.8,A
A08475,SOLVE080,1641,1651,14.4,<0.005,67.4,42440,1,4.4,4920,65.6,A
A08164,SOLVE080,1651,1661,11.2,0.006,60,37660,1,5,4520,48,A
A08486,SOLVE080,1661,1671,13.8,<0.005,23.6,33740,1,3.4,1820,40.8,A
A08495,SOLVE080,1671,1681,15.6,<0.005,48.8,38900,1.2,3.6,1540,42.4,A
A06956,SOLVE080,1681,1691,20.4,0.018,88,35880,1.2,4.8,3440,37.2,A
A06882,SOLVE080,1691,1701,38,0.019,105.4,42740,3.2,5.4,13240,33,A
A02870,SOLVE080,1701,1711,26,0.202,387.8,45560,1,4.2,16100,27.6,A
A04517,SOLVE080,1711,1721,18.4,0.08,104.4,35020,1,3.4,5680,23,A
A06819,SOLVE080,1721,1731,14.6,0.02,121.2,37200,1,2.8,5120,26.2,B
A06692,SOLVE080,1731,1741,21.4,0.022,195,43740,1,4,11780,27.2,B
A05741,SOLVE080,1741,1751,21.4,0.04,242.2,44880,1,4.6,9600,28.4,B
A05036,SOLVE080,1751,1761,20.2,0.06,141.6,45840,1,3.2,7560,27.4,B
A08199,SOLVE080,1761,1771,14.2,0.006,139.6,40740,1,3.2,6780,23.8,B
A07628,SOLVE080,1771,1781,17,0.01,142.6,37860,1,2.8,6280,24.4,B
A07112,SOLVE080,1781,1791,19.2,0.016,112.4,34960,1.6,3.2,8200,26.6,B
A08210,SOLVE080,1791,1801,15,0.006,78.4,35400,1.2,3,7300,24.6,B
A08569,SOLVE080,1801,1811,20.4,<0.005,543,40520,17.2,10.8,5900,45,B
A04671,SOLVE080W1,741,751,7.8,0.072,1094.8,30420,49.8,4.8,880,28.6,A
A06291,SOLVE080W1,1401,1411,17.5,0.028,840,30480,23.4,4.2,10380,25.6,A
A05553,SOLVE082,341,351,5,0.044,1278,58900,14.2,5.6,1844,42,A
A05148,SOLVE082,351,361,4.6,0.056,1385,38400,33.2,10.2,4992,43.8,A
A04788,SOLVE082,361,371,3.8,0.068,1537,62380,24.4,10,4016,38,A
A03391,SOLVE082,371,381,5.6,0.15,3250,58180,39.6,7.4,6042,31,A
A04734,SOLVE082,381,391,5.2,0.07,2179,45080,34,8.6,4196,43.8,A
A03678,SOLVE082,391,401,7,0.126,1525.8,53660,44,6.4,12090,52.4,A
A05909,SOLVE082,401,411,4.8,0.036,837,41640,13.8,4.2,6818,32.6,A
A03531,SOLVE082,411,421,3.4,0.138,811.8,46880,17.6,3,4448,33.6,A
A04376,SOLVE082,421,431,4,0.086,1513.2,52960,26,7.4,2934,37.2,A
A04968,SOLVE082,431,441,4,0.062,587.6,55840,14.6,3.4,790,41.4,A
A04907,SOLVE082,441,451,4,0.064,988.4,45200,17.8,5.6,1270,44.2,A
A05417,SOLVE082,451,461,3.6,0.048,727.4,59880,18,6.2,840,42,A
A03811,SOLVE082,461,471,13,0.116,2155,50220,,158.8,23936,1265.4,A
A05910,SOLVE083,361,371,6,0.036,1112.6,51940,7.2,16.4,4852,36.8,A
A05643,SOLVE083,371,381,5.6,0.042,381,66320,5,11,7022,49.4,A
A02963,SOLVE083,381,391,5.8,0.19,765.2,36600,3.4,13.8,4626,67,A
A05558,SOLVE083,391,401,3.6,0.044,472.2,45680,8.8,8.4,1230,35,A
A06133,SOLVE083,401,411,4.2,0.032,493.6,36160,13,8.6,2126,31.4,A
A07739,SOLVE083,411,421,5.4,0.009,274,9120,13.4,3,4758,18.6,A
A04908,SOLVE083,421,431,24.6,0.064,469,25540,9.4,17.6,4826,45.4,A
A04060,SOLVE083,431,441,5,0.102,327.6,30320,6,7.2,166,37,A
A06135,SOLVE083,441,451,7.8,0.032,192.8,31500,4.4,8,518,36,A
A05034,SOLVE083,451,461,4,0.06,304.2,51920,3.6,9.4,976,28.6,A
A06032,SOLVE083,461,471,3.4,0.034,884.8,61540,11.8,9.8,4318,46.6,A
A05646,SOLVE083,471,481,17.8,0.042,1956.8,30900,115.2,12.8,14248,82.4,A
A03817,SOLVE083,481,491,19,0.115,1293.8,25120,,12,28164,31.6,A
A07272,SOLVE083,491,501,10,0.014,1440,23500,44,13.8,23870,42.2,A
A06569,SOLVE083,501,511,8.8,0.024,1021.2,18200,9.4,6.8,5134,46.4,A
A06961,SOLVE083,511,521,8.8,0.018,1133.2,44280,25,10.4,5094,62,B
A06986,SOLVE083,521,526.43,14.05709024,0.017108656,1390.966851,44852.67035,37.62246777,10.10497238,11545.76427,78.84346225,B
A02999,SOLVE085,291,301,34.2,0.186,2125.2,74520,19.8,47.4,11994,178.2,A
A04023,SOLVE085,301,311,3.2,0.104,1911,68700,64.6,9.8,2396,36.4,A
A04366,SOLVE085,311,321,3.6,0.086,1378.2,32000,71,7.2,1152,29.4,A
A05616,SOLVE085,321,331,9,0.042,703.4,38760,33.2,11.8,1016,30,A
A05015,SOLVE085,331,341,6.6,0.06,1301,48340,36.4,7,1216,31.2,A
A05887,SOLVE085,341,351,3.8,0.036,769.2,61300,13,7.6,404,30.6,A
A05804,SOLVE085,351,361,10,0.038,1433.2,46600,28.6,8.4,1662,33,A
A05401,SOLVE085,361,371,13.6,0.048,1487.2,57500,34.6,10.6,1874,35.4,A
A05474,SOLVE085,371,381,14.6,0.046,1070,64400,11,56.4,3656,83.4,A
A04893,SOLVE085,381,391,7.6,0.064,1156.8,60520,27.8,9.6,2140,27.6,A
A04315,SOLVE087,651,661,6.8,0.088,1883,43540,46.4,4.4,1284,35.4,A
A04129,SOLVE087,661,671,7.6,0.098,1140.2,38140,38.8,3.8,1932,38.2,A
A05320,SOLVE087,671,681,10.8,0.05,1200.4,36540,36.6,13.6,2314,283.2,A
A04494,SOLVE087,681,691,5.6,0.08,2359,55000,46.2,9.8,5408,45.2,A
A05790,SOLVE087,691,701,15.4,0.038,977.4,49320,20,11.8,1996,141.2,A
A04467,SOLVE087,701,711,15.6,0.081,1741.6,62640,10.8,15,6910,442.2,A
A05704,SOLVE087,711,721,8.6,0.04,2922.8,71480,28.8,9.2,2564,39.4,A
A05016,SOLVE087,721,731,4.2,0.06,3151,60720,36.2,8.8,2358,29.4,A
A04717,SOLVE088,541,551,16.4,0.07,2347,47280,68.2,8.2,2460,28.2,A
A05177,SOLVE088,551,561,18.8,0.054,988.8,55380,17.6,12,1012,27.4,A
A05004,SOLVE088,561,571,9.6,0.06,1510.6,37200,19.8,9.6,1408,33,A
A05005,SOLVE088,571,581,8.4,0.06,1535,51600,15.8,8.8,1380,37.4,A
A05252,SOLVE088,581,591,4.4,0.052,1941,55620,12.6,7.6,1944,31.6,A
A03387,SOLVE088,591,601,27.4,0.15,2619.8,91320,,,,828.2,A
A02173,SOLVE088,601,611,21,0.292,4380,27080,78.8,29.6,9590,829.8,A
A04026,SOLVE088,611,621,5,0.104,2318,17940,6.8,10.2,5592,28.2,A
A04138,SOLVE088,621,631,1.8,0.098,1797.2,35360,8.6,6.6,2060,23.6,A
A04889,SOLVE088,631,641,6.4,0.064,1749,36160,3.4,10,2292,38,A
A05260,SOLVE088,641,651,6.6,0.052,1624,38260,8,5.6,2074,23.8,A
A05476,SOLVE088,651,661,5,0.046,826.4,41220,6.2,7.2,2676,51,A
A05720,SOLVE088,661,671,7.8,0.04,853.6,33080,7.4,12.6,5336,134.4,A
A06545,SOLVE088,671,681,2.8,0.024,551.2,26540,8.2,5.4,504,21.6,A
A05606,SOLVE090,641,651,9,0.042,765.6,56300,5.4,6.6,818,30.4,A
A06779,SOLVE090,651,661,5.4,0.02,909.8,32200,76.8,6.4,5024,33.4,A
A04022,SOLVE090,661,671,9.6,0.104,1127.8,51020,41.8,13.2,4448,55.8,A
A06284,SOLVE090,671,676.4,6.740740741,0.028888889,1012.962963,43607.40741,36.81481481,7,2862.592593,44.25925926,A
A03529,SOLVE093,321,331,4.4,0.138,1774.8,34900,18.2,10.2,2592,39.2,A
A02552,SOLVE093,331,341,4.4,0.24,2100,66020,126,13.8,2164,35,A
A02947,SOLVE093,341,351,15.8,0.192,2340.4,89060,25.4,38,4804,56.4,A
A02871,SOLVE093,351,361,6.6,0.201,1000.2,48920,67.6,10.8,1012,38.8,A
A04278,SOLVE093,361,371,3.6,0.09,945.4,56340,16.4,10.4,616,37.4,A
A05615,SOLVE093,371,381,5.4,0.042,922.4,58640,38.8,11,6950,39.2,A
A06102,SOLVE093,381,391,6.2,0.032,1162.2,50780,37.2,9.6,854,33.4,A
A05885,SOLVE093,391,401,4.6,0.036,1257.6,53940,46,12.8,1958,31.6,A
A04886,SOLVE093,401,411,21,0.064,2644.4,59700,33.2,16.2,5830,49.6,A
A05712,SOLVE093,411,421,3.6,0.04,1131.6,61960,38.8,9.4,2250,38.6,A
A03730,SOLVE093,421,431,18.6,0.122,4245,61440,63.2,35.4,7624,84,A
A04946,SOLVE093,431,441,12.2,0.062,1516.2,71660,29.6,27.6,7148,87.4,A
A04596,SOLVE093,441,451,14.6,0.076,1230.2,61920,20,34.6,10290,70.4,A
A04173,SOLVE093,451,461,5.6,0.096,2588,44860,19.4,18.2,7226,114.4,A
A03808,SOLVE093,461,471,7,0.116,2220,39020,,7.6,2450,37.8,A
A04636,SOLVE093,471,481,4.2,0.074,1169.6,42560,9.6,7.2,1612,38.8,A
A06118,SOLVE093,481,491,3.2,0.032,641,61060,14.6,7.6,1126,34,A
A04954,SOLVE093,491,501,4.8,0.062,1147,62060,228.8,9.2,1214,35.4,A
A04638,SOLVE093,501,511,3.6,0.074,1946.6,42360,80.2,7.8,2358,37.4,A
A05089,SOLVE093,511,521,4,0.058,1571.6,32800,38.6,3,1550,33,A
A04961,SOLVE093,521,531,3.2,0.062,881.2,42320,26.8,5.6,788,31.2,A
A04555,SOLVE093,531,541,5,0.078,865,59560,10.6,7.6,588,36.8,A
A05273,SOLVE093,541,551,4.6,0.052,1043.6,31700,80.2,7.8,1636,42,A
A04333,SOLVE093,551,561,4.6,0.088,586.2,61000,6.2,,1000,41.4,A
A04454,SOLVE093,561,571,3.2,0.082,491,60300,10.4,7,502,26.4,A
A04031,SOLVE093,571,581,1.4,0.104,621.8,61840,17.2,9,354,35.6,A
A04513,SOLVE093,581,591,4,0.08,1036.6,61840,14.4,15.6,1586,40.6,A
A04410,SOLVE093,591,601,2.2,0.084,1344.6,60700,21.8,11.6,1112,41.4,A
A04560,SOLVE093,601,607.6,2.393939394,0.077272727,1000.666667,59233.33333,31.78787879,15.06060606,3553.030303,71.03030303,A
A04545,SOLVE094,581,591,8.2,0.078,2959.2,58460,19.2,3.4,10988,34.2,A
A06905,SOLVE094,591,601,6.4,0.018,590.4,51040,8.6,3,10614,30,A
A06090,SOLVE094,601,611,5.2,0.032,1250.4,53300,20,3,7150,33.8,A
A05877,SOLVE094,611,621,4.4,0.036,1241.2,57380,35,10.8,7386,33.4,A
A06993,SOLVE094,621,631,3.4,0.017,531.4,52640,18.2,3,802,40.6,A
A05662,SOLVE094,631,641,6.4,0.041,1363,52100,25,3.4,9262,47.4,A
A07074,SOLVE094,641,651,4,0.016,595.4,54640,20,3,854,41.8,A
A04409,SOLVE094,651,661,5.4,0.084,2627.6,52660,27.4,3,9358,43.8,A
A05512,SOLVE094,661,671,5.8,0.045,1781.8,41320,17,3,4658,47.2,A
A06216,SOLVE094,671,681,14.8,0.03,667,48060,12.6,3,23822,48.8,A
A05586,SOLVE094,681,691,7.6,0.043,866.8,58140,11.6,3,25404,33.2,A
A07002,SOLVE094,691,701,13,0.017,383,59480,6.6,3,27682,40,A
A07723,SOLVE094,701,711,10.2,0.009,326.8,65960,6.8,3,36340,49,A
A06936,SOLVE094,711,721,15.4,0.018,329.8,62780,7.6,51,35640,132.6,A
A06321,SOLVE094,721,731,23.8,0.028,356.8,79760,8.4,223.6,57540,353,A
A06805,SOLVE094,731,741,25,0.02,719.4,74120,11.2,7.8,39220,55.2,A
A07008,SOLVE094,741,751,9.4,0.017,497.8,62600,6.6,3,36940,36.4,A
A06985,SOLVE094,751,760.7,12.25773196,0.017628866,422.7938144,75343.29897,9.268041237,190.0412371,46892.78351,301.2164948,A
A05203,SOLVE095,281,291,3,0.054,2287.2,53720,44,17.6,2222,52.8,A
A05265,SOLVE095,291,301,5.2,0.052,2268,74280,31.8,21,2960,57.8,A
A05088,SOLVE095,301,311,2.6,0.058,1575.2,47140,35.6,8,4350,36.4,A
A06120,SOLVE095,311,321,4,0.032,960.6,27300,88.2,7.6,2670,32.8,A
A05144,SOLVE095,321,331,7.8,0.056,698.6,45000,9.4,212.8,6728,355,A
A04733,SOLVE095,331,341,9.8,0.07,1858,44220,30.2,4.2,5746,35,A
A04784,SOLVE095,341,351,5,0.068,1502.2,66580,36.4,9.2,4270,39.6,A
A05728,SOLVE095,351,358.5,3.8,0.04,869.3333333,87213.33333,42.2,3,822.6666667,32.06666667,A
A06083,SOLVE096,681,691,3,0.032,1142.6,50800,69.8,3,1110,36.2,A
A05693,SOLVE096,691,701,12.4,0.04,807.6,49340,10.6,4,2436,35.8,A
A06394,SOLVE096,701,711,2.8,0.026,959.2,49640,12.8,3,578,31.4,A
A05067,SOLVE096,711,721,2.4,0.058,1312,46320,69.4,3,1212,35.4,A
A06198,SOLVE096,721,731,3.6,0.03,749.2,41820,19.2,3,3700,35.4,A
A05463,SOLVE096,731,741,4.8,0.046,991.6,44300,29,3,6102,31,A
A06297,SOLVE096,741,751,3,0.028,1474,41600,43.8,60.6,3036,225.4,A
A05526,SOLVE097,561,571,8.2,0.044,2337.8,53740,69.2,3,2208,26,A
A07390,SOLVE097,571,581,10.4,0.012,552.4,50060,64.2,42.4,3172,72.2,A
A06781,SOLVE097,581,591,8,0.02,1077.2,63960,27.4,3,806,29.4,A
A07063,SOLVE097,591,601,11.4,0.016,1000.2,60580,40.4,3,550,28.6,A
A06488,SOLVE097,601,611,17.4,0.025,1648.2,52100,59,3.4,4040,30.4,A
A06729,SOLVE097,611,621,16.6,0.021,742,61680,82,173,20516,385.2,A
A07068,SOLVE097,621,631,7,0.016,814.4,57180,14.2,3,716,32.4,A
A06535,SOLVE097,631,641,5,0.024,2079,53560,64.4,3.4,1478,32,A
A06209,SOLVE097,641,651,5,0.03,1423.6,55260,16.6,3,2532,30,A
A07159,SOLVE097,651,661,5.8,0.015,1138.2,52260,31.8,3,802,25,A
A06786,SOLVE097,661,671,6.2,0.02,1405.6,52960,14.4,3,1100,25.4,A
A06925,SOLVE097,671,681,6.2,0.018,972,47980,61,3,704,27.6,A
A05812,SOLVE097,681,691,7,0.038,1107.8,56720,55.6,3.8,1058,127,A
A07163,SOLVE097,691,701,10.8,0.015,825.2,56760,13.8,4.2,6464,45.4,A
A05374,SOLVE097,701,711,9.2,0.049,1142.4,53860,11.6,3.8,3694,52,A
A06614,SOLVE097,711,721,8.2,0.023,1028.8,51240,45.2,5.8,9154,242.8,A
A04901,SOLVE097,721,731,24.4,0.064,885.8,49640,25.4,24.2,14480,222.4,A
A06223,SOLVE097,731,741,21.6,0.03,682.6,27480,7,35.2,7080,149,A
A06547,SOLVE097,741,751,6.2,0.024,552,21960,9.8,14.2,948,89.2,A
A04298,SOLVE097,751,761,5.6,0.089,1214.2,34540,6.8,3,1798,40,A
A06058,SOLVE097,761,771,5.2,0.033,617.2,39900,138.4,10.8,3098,66.2,A
A04251,SOLVE097,771,781,5,0.092,1427.6,38680,20.8,4.2,2082,52.2,A
A03952,SOLVE097,781,788.4,8.189189189,0.106216216,4318.108108,45391.89189,60.59459459,6.081081081,6543.513514,45.48648649,A
A04667,SOLVE098,391,401,2.6,0.072,1620.2,41800,86.6,3,1526,38.6,A
A05318,SOLVE098,401,411,4.4,0.05,739.4,37380,49,3.4,844,36,A
A03724,SOLVE098,411,421,4.8,0.122,950,42180,57.8,3.8,1292,29,A
A05389,SOLVE098,421,431,5.2,0.048,1147.6,30900,33.8,3.6,892,28.2,A
A05978,SOLVE098,431,441,2.4,0.034,972.2,34460,80.8,4.4,776,29.6,A
A05072,SOLVE098,441,451,2.6,0.058,2244,41560,144.6,5,2360,29,A
A03807,SOLVE098,451,461,2.4,0.116,2465.8,55900,60.8,5.6,2410,26,A
A05132,SOLVE098,461,471,5.6,0.056,869.8,54820,38,6,1388,44.6,A
A04723,SOLVE098,471,481,6.8,0.07,1928,40220,159.6,17.8,4702,40.4,A
A05135,SOLVE098,481,491,8,0.056,839.8,51320,100.4,8.8,2932,44,A
